\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
EGS & 20395 & 10.229 & 1.271 & 5.28 & 0.3 & 11.18 & 0.077 & 0.0489 & 43.4520538248 & 44.7409711474 & 1.39418366114 & 43.3592462466 & 44.9490578083 & -0.849903015524 & -8.83481633886 & -10.2229850626 & -9.88500896543 \\
EGS & 1196 & 9.56538 & 1.271 & 10.56 & 0.2 & 10.9 & 0.055 & 0.0194 & 42.7705466956 & 44.4742368546 & 1.12744936838 & 43.1282153298 & 44.6602691623 & -1.13869166152 & -8.43793063162 & -9.82609935537 & -9.48812325819 \\
EGS & 28262 & 10.2161 & 1.271 & 3.5 & 0.2 & 11.26 & 0.1 & 0.0194 & 43.1305466956 & 44.8342368546 & 1.48744936838 & 43.2502553298 & 44.8128191623 & -0.986141661519 & -8.72865063162 & -10.1168193554 & -9.77884325819 \\
EGS & 19626 & 9.76477 & 1.272 & 4.62 & 0.3 & 10.98 & 0.067 & 0.0489 & 43.2520538248 & 44.5409711474 & 1.19418366114 & 43.2914462466 & 44.8643078083 & -0.934653015524 & -8.57058633886 & -9.95875506261 & -9.62077896543 \\
GDS & 17071 & 10.18 & 1.272 & 5.28 & 0.1 & 10.72 & 0.048 & 0.0031 & 41.7941066595 & 44.3013965617 & 0.954609075465 & 42.7972021576 & 44.246502697 & -1.55245812682 & -9.22539092454 & -10.6135596483 & -10.2755835511 \\
COS & 26507 & 9.97106 & 1.2734 & 3.96 & 0.3 & 10.71 & 0.038 & 0.0489 & 42.9820538248 & 44.2709711474 & 0.924183661141 & 43.1999162466 & 44.7498953083 & -1.04906551552 & -9.04687633886 & -10.4350450626 & -10.0970689654 \\
EGS & 4745 & 9.69116 & 1.275 & 5.28 & 0.1 & 10.58 & 0.028 & 0.0031 & 41.6541066595 & 44.1613965617 & 0.814609075465 & 42.7497421576 & 44.187177697 & -1.61178312682 & -8.87655092453 & -10.2647196483 & -9.92674355111 \\
EGS & 13778 & 9.53005 & 1.276 & 3.96 & 0.2 & 11.08 & 0.057 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.22260063162 & -9.61076935537 & -9.27279325819 \\
GDS & 24987 & 10.28 & 1.276 & 3.96 & 0.4 & 11.33 & 0.202 & 0.0916 & 43.8746404394 & 44.8710220912 & 1.52423460501 & 43.5025031089 & 45.1281288862 & -0.670831937611 & -8.75576539499 & -10.1439341187 & -9.80595802156 \\
UDS & 19242 & 10.6364878964 & 1.277 & 5.2800002 & 0.1 & 10.79 & 0.05 & 0.0031 & 41.8641066595 & 44.3713965617 & 1.02460907546 & 42.8209321576 & 44.276165197 & -1.52279562682 & -9.61187882094 & -11.0000475447 & -10.6620714475 \\
UDS & 8252 & 10.3820170426 & 1.277 & 4.6199999 & 0.3 & 11.43 & 0.146 & 0.0489 & 43.7020538248 & 44.9909711474 & 1.64418366114 & 43.4439962466 & 45.0549953083 & -0.743965515524 & -8.73783338146 & -10.1260021052 & -9.78802600803 \\
COS & 27390 & 9.85441 & 1.2787 & 4.62 & 0.4 & 10.97 & 0.187 & 0.0916 & 43.5146404394 & 44.5110220912 & 1.16423460501 & 43.3804631089 & 44.9755788862 & -0.823381937611 & -8.69017539499 & -10.0783441187 & -9.74036802156 \\
UDS & 15634 & 9.95472479098 & 1.28 & 4.6199999 & 0.3 & 11.16 & 0.097 & 0.0489 & 43.4320538248 & 44.7209711474 & 1.37418366114 & 43.3524662466 & 44.9405828083 & -0.858378015524 & -8.58054112984 & -9.96870985359 & -9.63073375641 \\
COS & 7209 & 10.4844 & 1.28 & 4.62 & 0.2 & 11.61 & 0.158 & 0.0194 & 43.4805466956 & 45.1842368546 & 1.83744936838 & 43.3689053298 & 44.9611316623 & -0.837829161519 & -8.64695063162 & -10.0351193554 & -9.69714325819 \\
COS & 26686 & 10.141 & 1.28 & 5.28 & 0.2 & 10.78 & 0.041 & 0.0194 & 42.6505466956 & 44.3542368546 & 1.00744936838 & 43.0875353298 & 44.6094191623 & -1.18954166152 & -9.13355063162 & -10.5217193554 & -10.1837432582 \\
UDS & 15357 & 10.1335389084 & 1.282 & 5.9400001 & 0.1 & 10.92 & 0.06 & 0.0031 & 41.9941066595 & 44.5013965617 & 1.15460907546 & 42.8650021576 & 44.331252697 & -1.46770812682 & -8.97892983294 & -10.3670985567 & -10.0291224595 \\
COS & 21750 & 10.5173 & 1.282 & 4.62 & 0.1 & 11.26 & 0.062 & 0.0031 & 42.3341066595 & 44.8413965617 & 1.49460907546 & 42.9802621576 & 44.475327697 & -1.32363312682 & -9.02269092454 & -10.4108596483 & -10.0728835511 \\
UDS & 678 & 10.3979400087 & 1.283 & 5.2800002 & 0.3 & 11.13 & 0.1 & 0.0489 & 43.4020538248 & 44.6909711474 & 1.34418366114 & 43.3422962466 & 44.9278703083 & -0.871090515524 & -9.05375634756 & -10.4419250713 & -10.1039489741 \\
UDS & 23890 & 10.0863598307 & 1.284 & 4.6199999 & 0.2 & 11.08 & 0.075 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.77891046232 & -10.1670791861 & -9.82910308889 \\
COS & 11936 & 10.5368 & 1.2849 & 5.28 & 0.2 & 11.13 & 0.093 & 0.0194 & 43.0005466956 & 44.7042368546 & 1.35744936838 & 43.2061853298 & 44.7577316623 & -1.04122916152 & -9.17935063162 & -10.5675193554 & -10.2295432582 \\
GDS & 13133 & 9.88 & 1.285 & 6.6 & 0.2 & 11.01 & 0.043 & 0.0194 & 42.8805466956 & 44.5842368546 & 1.23744936838 & 43.1655053298 & 44.7068816623 & -1.09207916152 & -8.64255063162 & -10.0307193554 & -9.69274325819 \\
EGS & 28150 & 10.4721 & 1.285 & 5.28 & 0.2 & 10.92 & 0.102 & 0.0194 & 42.7905466956 & 44.4942368546 & 1.14744936838 & 43.1349953298 & 44.6687441623 & -1.13021666152 & -9.32465063162 & -10.7128193554 & -10.3748432582 \\
UDS & 26544 & 9.95424250944 & 1.288 & 3.5 & 0.4 & 11.36 & 0.053 & 0.0916 & 43.9046404394 & 44.9010220912 & 1.55423460501 & 43.5126731089 & 45.1408413862 & -0.658119437611 & -8.40000790443 & -9.78817662818 & -9.450200531 \\
GDS & 23476 & 10.55 & 1.288 & 4.62 & 0.1 & 11.25 & 0.076 & 0.0031 & 42.3241066595 & 44.8313965617 & 1.48460907546 & 42.9768721576 & 44.471090197 & -1.32787062682 & -9.06539092454 & -10.4535596483 & -10.1155835511 \\
UDS & 6830 & 10.3443922737 & 1.289 & 3.96 & 0.3 & 11.81 & 0.206 & 0.0489 & 44.0820538248 & 45.3709711474 & 2.02418366114 & 43.5728162466 & 45.2160203083 & -0.582940515524 & -8.32020861256 & -9.70837733631 & -9.37040123913 \\
COS & 27877 & 11.1113 & 1.289 & 4.62 & 0.2 & 12.07 & 0.313 & 0.0194 & 43.9405466956 & 45.6442368546 & 2.29744936838 & 43.5248453298 & 45.1560566623 & -0.642904161519 & -8.81385063162 & -10.2020193554 & -9.86404325819 \\
UDS & 4674 & 10.3560258572 & 1.29 & 5.2800002 & 0.1 & 11.25 & 0.103 & 0.0031 & 42.3241066595 & 44.8313965617 & 1.48460907546 & 42.9768721576 & 44.471090197 & -1.32787062682 & -8.87141678174 & -10.2595855055 & -9.92160940831 \\
EGS & 13307 & 10.2774 & 1.29 & 4.62 & 0.1 & 11.45 & 0.052 & 0.0031 & 42.5241066595 & 45.0313965617 & 1.68460907546 & 43.0446721576 & 44.555840197 & -1.24312062682 & -8.59279092454 & -9.98095964829 & -9.64298355111 \\
GDS & 16447 & 9.67 & 1.292 & 5.28 & 0.06 & 10.34 & 0.016 & 0.000276 & 40.3636540478 & 43.9226250839 & 0.575837597645 & 42.3122787222 & 43.6403484027 & -2.15861242105 & -9.09416240235 & -10.4823311261 & -10.1443550289 \\
UDS & 3764 & 10.5092025223 & 1.292 & 5.9400001 & 0.1 & 11.35 & 0.148 & 0.0031 & 42.4241066595 & 44.9313965617 & 1.58460907546 & 43.0107721576 & 44.513465197 & -1.28549562682 & -8.92459344684 & -10.3127621706 & -9.97478607341 \\
EGS & 11752 & 9.7487 & 1.292 & 5.28 & 0.3 & 10.92 & 0.049 & 0.0489 & 43.1920538248 & 44.4809711474 & 1.13418366114 & 43.2711062466 & 44.8388828083 & -0.960078015524 & -8.61451633886 & -10.0026850626 & -9.66470896543 \\
GDS & 19814 & 11.01 & 1.296 & 5.28 & 0.3 & 11.19 & 0.09 & 0.0489 & 43.4620538248 & 44.7509711474 & 1.40418366114 & 43.3626362466 & 44.9532953083 & -0.845665515524 & -9.60581633886 & -10.9939850626 & -10.6560089654 \\
GDS & 12757 & 10.76 & 1.296 & 5.28 & 0.2 & 11.21 & 0.107 & 0.0194 & 43.0805466956 & 44.7842368546 & 1.43744936838 & 43.2333053298 & 44.7916316623 & -1.00732916152 & -9.32255063162 & -10.7107193554 & -10.3727432582 \\
GDS & 23207 & 10.19 & 1.2966 & 5.28 & 0.2 & 11.29 & 0.11 & 0.0194 & 43.1605466956 & 44.8642368546 & 1.51744936838 & 43.2604253298 & 44.8255316623 & -0.973429161519 & -8.67255063162 & -10.0607193554 & -9.72274325819 \\
EGS & 29935 & 10.5448 & 1.297 & 4.62 & 0.3 & 11.39 & 0.095 & 0.0489 & 43.6620538248 & 44.9509711474 & 1.60418366114 & 43.4304362466 & 45.0380453083 & -0.760915515524 & -8.94061633886 & -10.3287850626 & -9.99080896543 \\
UDS & 19994 & 10.7596678447 & 1.297 & 5.2800002 & 0.2 & 11.34 & 0.142 & 0.0194 & 43.2105466956 & 44.9142368546 & 1.56744936838 & 43.2773753298 & 44.8467191623 & -0.952241661519 & -9.19221847632 & -10.5803872001 & -10.2424111029 \\
COS & 18530 & 10.7892 & 1.2974 & 4.62 & 0.1 & 11.54 & 0.165 & 0.0031 & 42.6141066595 & 45.1213965617 & 1.77460907546 & 43.0751821576 & 44.593977697 & -1.20498312682 & -9.01459092454 & -10.4027596483 & -10.0647835511 \\
EGS & 1200 & 9.69707 & 1.298 & 4.62 & 0.2 & 10.68 & 0.029 & 0.0194 & 42.5505466956 & 44.2542368546 & 0.907449368377 & 43.0536353298 & 44.5670441623 & -1.23191666152 & -8.78962063162 & -10.1777893554 & -9.83981325819 \\
COS & 10320 & 9.96014 & 1.2989 & 4.62 & 0.4 & 10.76 & 0.08 & 0.0916 & 43.3046404394 & 44.3010220912 & 0.954234605014 & 43.3092731089 & 44.8865913862 & -0.912369437611 & -9.00590539499 & -10.3940741187 & -10.0560980216 \\
GDS & 20403 & 10.03 & 1.2994 & 5.28 & 0.1 & 11.21 & 0.056 & 0.0031 & 42.2841066595 & 44.7913965617 & 1.44460907546 & 42.9633121576 & 44.454140197 & -1.34482062682 & -8.58539092454 & -9.97355964829 & -9.63558355111 \\
COS & 16372 & 10.3325 & 1.3 & 5.28 & 0.1 & 11.31 & 0.073 & 0.0031 & 42.3841066595 & 44.8913965617 & 1.54460907546 & 42.9972121576 & 44.496515197 & -1.30244562682 & -8.78789092454 & -10.1760596483 & -9.83808355111 \\
EGS & 16135 & 10.1079 & 1.3 & 5.28 & 0.1 & 11.17 & 0.043 & 0.0031 & 42.2441066595 & 44.7513965617 & 1.40460907546 & 42.9497521576 & 44.437190197 & -1.36177062682 & -8.70329092454 & -10.0914596483 & -9.75348355111 \\
EGS & 12807 & 9.89176 & 1.3 & 5.94 & 0.1 & 10.58 & 0.025 & 0.0031 & 41.6541066595 & 44.1613965617 & 0.814609075465 & 42.7497421576 & 44.187177697 & -1.61178312682 & -9.07715092453 & -10.4653196483 & -10.1273435511 \\
EGS & 14108 & 10.1677 & 1.3 & 5.28 & 0.1 & 10.91 & 0.053 & 0.0031 & 41.9841066595 & 44.4913965617 & 1.14460907546 & 42.8616121576 & 44.327015197 & -1.47194562682 & -9.02309092454 & -10.4112596483 & -10.0732835511 \\
COS & 24487 & 10.6067 & 1.3 & 5.28 & 0.2 & 11.4 & 0.154 & 0.0194 & 43.2705466956 & 44.9742368546 & 1.62744936838 & 43.2977153298 & 44.8721441623 & -0.926816661519 & -8.97925063162 & -10.3674193554 & -10.0294432582 \\
UDS & 21043 & 10.6821450764 & 1.302 & 5.2800002 & 0.2 & 11.26 & 0.14 & 0.0194 & 43.1305466956 & 44.8342368546 & 1.48744936838 & 43.2502553298 & 44.8128191623 & -0.986141661519 & -9.19469570802 & -10.5828644318 & -10.2448883346 \\
COS & 16213 & 10.2095 & 1.302 & 5.28 & 0.2 & 10.85 & 0.043 & 0.0194 & 42.7205466956 & 44.4242368546 & 1.07744936838 & 43.1112653298 & 44.6390816623 & -1.15987916152 & -9.13205063162 & -10.5202193554 & -10.1822432582 \\
GDS & 21581 & 9.96 & 1.303 & 5.94 & 0.2 & 10.9 & 0.05 & 0.0194 & 42.7705466956 & 44.4742368546 & 1.12744936838 & 43.1282153298 & 44.6602691623 & -1.13869166152 & -8.83255063162 & -10.2207193554 & -9.88274325819 \\
GDS & 20232 & 9.6 & 1.303 & 3.96 & 0.3 & 10.93 & 0.049 & 0.0489 & 43.2020538248 & 44.4909711474 & 1.14418366114 & 43.2744962466 & 44.8431203083 & -0.955840515524 & -8.45581633886 & -9.84398506261 & -9.50600896543 \\
EGS & 13897 & 10.2342 & 1.303 & 4.62 & 0.3 & 11.18 & 0.086 & 0.0489 & 43.4520538248 & 44.7409711474 & 1.39418366114 & 43.3592462466 & 44.9490578083 & -0.849903015524 & -8.84001633886 & -10.2281850626 & -9.89020896543 \\
GDS & 12455 & 8.91 & 1.304 & 4.62 & 0.33 & 10.37 & 0.017 & 0.060324 & 42.733235097 & 43.9257231005 & 0.578935614271 & 43.1155666979 & 44.6444583723 & -1.15450245145 & -8.33106438573 & -9.71923310948 & -9.3812570123 \\
EGS & 20237 & 10.3525 & 1.304 & 5.94 & 0.2 & 11.8 & 0.153 & 0.0194 & 43.6705466956 & 45.3742368546 & 2.02744936838 & 43.4333153298 & 45.0416441623 & -0.757316661519 & -8.32505063162 & -9.71321935537 & -9.37524325819 \\
UDS & 4208 & 10.5171958979 & 1.304 & 5.2800002 & 0.1 & 11.1 & 0.087 & 0.0031 & 42.1741066595 & 44.6813965617 & 1.33460907546 & 42.9260221576 & 44.407527697 & -1.39143312682 & -9.18258682244 & -10.5707555462 & -10.232779449 \\
EGS & 18981 & 9.8125 & 1.306 & 4.62 & 0.1 & 10.93 & 0.055 & 0.0031 & 42.0041066595 & 44.5113965617 & 1.16460907546 & 42.8683921576 & 44.335490197 & -1.46347062682 & -8.64789092454 & -10.0360596483 & -9.69808355111 \\
UDS & 16259 & 11.0170333393 & 1.307 & 3.5 & 0.4 & 11.74 & 0.436 & 0.0916 & 44.2846404394 & 45.2810220912 & 1.93423460501 & 43.6414931089 & 45.3018663862 & -0.497094437611 & -9.08279873429 & -10.470967458 & -10.1329913609 \\
GDS & 16600 & 10.48 & 1.307 & 4.62 & 0.1 & 10.79 & 0.059 & 0.0031 & 41.8641066595 & 44.3713965617 & 1.02460907546 & 42.8209321576 & 44.276165197 & -1.52279562682 & -9.45539092454 & -10.8435596483 & -10.5055835511 \\
UDS & 1759 & 10.4313637642 & 1.307 & 4.6199999 & 0.2 & 11.22 & 0.1 & 0.0194 & 43.0905466956 & 44.7942368546 & 1.44744936838 & 43.2366953298 & 44.7958691623 & -1.00309166152 & -8.98391439582 & -10.3720831196 & -10.0341070224 \\
GDS & 2614 & 10.19 & 1.307 & 5.28 & 0.1 & 10.76 & 0.039 & 0.0031 & 41.8341066595 & 44.3413965617 & 0.994609075465 & 42.8107621576 & 44.263452697 & -1.53550812682 & -9.19539092453 & -10.5835596483 & -10.2455835511 \\
COS & 4711 & 10.2926 & 1.309 & 5.94 & 0.2 & 11.25 & 0.079 & 0.0194 & 43.1205466956 & 44.8242368546 & 1.47744936838 & 43.2468653298 & 44.8085816623 & -0.990379161519 & -8.81515063162 & -10.2033193554 & -9.86534325819 \\
UDS & 21381 & 10.3159703455 & 1.309 & 5.2800002 & 0.2 & 10.98 & 0.098 & 0.0194 & 42.8505466956 & 44.5542368546 & 1.20744936838 & 43.1553353298 & 44.6941691623 & -1.10479166152 & -9.10852097712 & -10.4966897009 & -10.1587136037 \\
EGS & 17521 & 9.97332 & 1.31 & 3.96 & 0.2 & 10.76 & 0.033 & 0.0194 & 42.6305466956 & 44.3342368546 & 0.987449368377 & 43.0807553298 & 44.6009441623 & -1.19801666152 & -8.98587063162 & -10.3740393554 & -10.0360632582 \\
UDS & 26257 & 10.7573960288 & 1.31 & 5.2800002 & 0.2 & 11.59 & 0.127 & 0.0194 & 43.4605466956 & 45.1642368546 & 1.81744936838 & 43.3621253298 & 44.9526566623 & -0.846304161519 & -8.93994666042 & -10.3281153842 & -9.99013928699 \\
EGS & 25015 & 10.5711 & 1.31 & 5.28 & 0.06 & 11.02 & 0.069 & 0.000276 & 41.0436540478 & 44.6026250839 & 1.25583759765 & 42.5427987222 & 43.9284984027 & -1.87046242105 & -9.31526240235 & -10.7034311261 & -10.3654550289 \\
COS & 7512 & 10.3884 & 1.31 & 5.28 & 0.3 & 11.71 & 0.045 & 0.0489 & 43.9820538248 & 45.2709711474 & 1.92418366114 & 43.5389162466 & 45.1736453083 & -0.625315515524 & -8.46421633886 & -9.85238506261 & -9.51440896543 \\
UDS & 25393 & 10.0 & 1.311 & 5.2800002 & 0.2 & 11.46 & 0.04 & 0.0194 & 43.3305466956 & 45.0342368546 & 1.68744936838 & 43.3180553298 & 44.8975691623 & -0.901391661519 & -8.31255063162 & -9.70071935537 & -9.36274325819 \\
COS & 2283 & 10.0903 & 1.313 & 5.28 & 0.4 & 11.56 & 0.248 & 0.0916 & 44.1046404394 & 45.1010220912 & 1.75423460501 & 43.5804731089 & 45.2255913862 & -0.573369437611 & -8.33606539499 & -9.72423411874 & -9.38625802156 \\
EGS & 12371 & 9.40293 & 1.313 & 4.62 & 0.2 & 10.85 & 0.034 & 0.0194 & 42.7205466956 & 44.4242368546 & 1.07744936838 & 43.1112653298 & 44.6390816623 & -1.15987916152 & -8.32548063162 & -9.71364935537 & -9.37567325819 \\
UDS & 13528 & 9.48713837548 & 1.314 & 5.2800002 & 0.3 & 11.93 & 0.185 & 0.0489 & 44.2020538248 & 45.4909711474 & 2.14418366114 & 43.6134962466 & 45.2668703083 & -0.532090515524 & -7.34295471434 & -8.73112343809 & -8.39314734091 \\
GDS & 1446 & 9.83 & 1.315 & 4.62 & 0.2 & 10.83 & 0.032 & 0.0194 & 42.7005466956 & 44.4042368546 & 1.05744936838 & 43.1044853298 & 44.6306066623 & -1.16835416152 & -8.77255063162 & -10.1607193554 & -9.82274325819 \\
UDS & 11940 & 10.2355284469 & 1.315 & 5.9400001 & 0.2 & 11.96 & 0.061 & 0.0194 & 43.8305466956 & 45.5342368546 & 2.18744936838 & 43.4875553298 & 45.1094441623 & -0.689516661519 & -8.04807907852 & -9.43624780227 & -9.09827170509 \\
EGS & 29083 & 10.5518 & 1.315 & 9.24 & 0.2 & 11.11 & 0.061 & 0.0194 & 42.9805466956 & 44.6842368546 & 1.33744936838 & 43.1994053298 & 44.7492566623 & -1.04970416152 & -9.21435063162 & -10.6025193554 & -10.2645432582 \\
UDS & 5539 & 10.0934216852 & 1.316 & 5.2800002 & 0.3 & 11.13 & 0.063 & 0.0489 & 43.4020538248 & 44.6909711474 & 1.34418366114 & 43.3422962466 & 44.9278703083 & -0.871090515524 & -8.74923802406 & -10.1374067478 & -9.79943065063 \\
UDS & 1323 & 10.0644579892 & 1.316 & 4.6199999 & 0.1 & 10.98 & 0.058 & 0.0031 & 42.0541066595 & 44.5613965617 & 1.21460907546 & 42.8853421576 & 44.356677697 & -1.44228312682 & -8.84984891374 & -10.2380176375 & -9.90004154031 \\
UDS & 17598 & 10.57863921 & 1.316 & 5.2800002 & 0.2 & 11.66 & 0.155 & 0.0194 & 43.5305466956 & 45.2342368546 & 1.88744936838 & 43.3858553298 & 44.9823191623 & -0.816641661519 & -8.69118984162 & -10.0793585654 & -9.74138246819 \\
COS & 27448 & 10.3341 & 1.319 & 3.5 & 0.9 & 11.91 & 2.126 & 0.5031 & 45.194399283 & 45.1890139624 & 1.84222647621 & 43.9499013569 & 45.6873766962 & -0.111584127611 & -8.49187352379 & -9.88004224754 & -9.54206615036 \\
EGS & 5241 & 10.6757 & 1.319 & 5.28 & 0.3 & 11.39 & 0.139 & 0.0489 & 43.6620538248 & 44.9509711474 & 1.60418366114 & 43.4304362466 & 45.0380453083 & -0.760915515524 & -9.07151633886 & -10.4596850626 & -10.1217089654 \\
EGS & 5177 & 10.0791 & 1.32 & 5.28 & 0.1 & 11.53 & 0.026 & 0.0031 & 42.6041066595 & 45.1113965617 & 1.76460907546 & 43.0717921576 & 44.589740197 & -1.20922062682 & -8.31449092454 & -9.70265964829 & -9.36468355111 \\
COS & 16995 & 9.55543 & 1.32 & 5.28 & 0.4 & 11.11 & 0.076 & 0.0916 & 43.6546404394 & 44.6510220912 & 1.30423460501 & 43.4279231089 & 45.0349038862 & -0.764056937611 & -8.25119539499 & -9.63936411874 & -9.30138802156 \\
COS & 17545 & 9.94639 & 1.32 & 5.28 & 0.2 & 11.12 & 0.059 & 0.0194 & 42.9905466956 & 44.6942368546 & 1.34744936838 & 43.2027953298 & 44.7534941623 & -1.04546666152 & -8.59894063162 & -9.98710935537 & -9.64913325819 \\
UDS & 24957 & 10.9425041062 & 1.322 & 5.9400001 & 0.2 & 11.57 & 0.098 & 0.0194 & 43.4405466956 & 45.1442368546 & 1.79744936838 & 43.3553453298 & 44.9441816623 & -0.854779161519 & -9.14505473782 & -10.5332234616 & -10.1952473644 \\
EGS & 15715 & 10.1633 & 1.323 & 4.62 & 0.2 & 11.22 & 0.032 & 0.0194 & 43.0905466956 & 44.7942368546 & 1.44744936838 & 43.2366953298 & 44.7958691623 & -1.00309166152 & -8.71585063162 & -10.1040193554 & -9.76604325819 \\
EGS & 12512 & 10.3687 & 1.323 & 4.62 & 0.1 & 11.04 & 0.053 & 0.0031 & 42.1141066595 & 44.6213965617 & 1.27460907546 & 42.9056821576 & 44.382102697 & -1.41685812682 & -9.09409092454 & -10.4822596483 & -10.1442835511 \\
EGS & 22434 & 10.2102 & 1.324 & 5.28 & 0.3 & 11.0 & 0.061 & 0.0489 & 43.2720538248 & 44.5609711474 & 1.21418366114 & 43.2982262466 & 44.8727828083 & -0.926178015524 & -8.99601633886 & -10.3841850626 & -10.0462089654 \\
EGS & 4010 & 10.3237 & 1.3249 & 4.62 & 0.1 & 11.0 & 0.061 & 0.0031 & 42.0741066595 & 44.5813965617 & 1.23460907546 & 42.8921221576 & 44.365152697 & -1.43380812682 & -9.08909092454 & -10.4772596483 & -10.1392835511 \\
EGS & 27102 & 10.4894 & 1.325 & 4.62 & 0.2 & 11.3 & 0.115 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & -8.96195063162 & -10.3501193554 & -10.0121432582 \\
EGS & 1178 & 10.9132 & 1.325 & 5.28 & 0.1 & 11.8 & 0.207 & 0.0031 & 42.8741066595 & 45.3813965617 & 2.03460907546 & 43.1633221576 & 44.704152697 & -1.09480812682 & -8.87859092454 & -10.2667596483 & -9.92878355111 \\
GDS & 20495 & 10.34 & 1.325 & 4.62 & 0.4 & 11.03 & 0.101 & 0.0916 & 43.5746404394 & 44.5710220912 & 1.22423460501 & 43.4008031089 & 45.0010038862 & -0.797956937611 & -9.11576539499 & -10.5039341187 & -10.1659580216 \\
GDS & 26050 & 9.97 & 1.325 & 4.62 & 0.2 & 10.91 & 0.047 & 0.0194 & 42.7805466956 & 44.4842368546 & 1.13744936838 & 43.1316053298 & 44.6645066623 & -1.13445416152 & -8.83255063162 & -10.2207193554 & -9.88274325819 \\
EGS & 5375 & 10.155 & 1.325 & 5.28 & 0.3 & 10.8 & 0.509 & 0.0489 & 43.0720538248 & 44.3609711474 & 1.01418366114 & 43.2304262466 & 44.7880328083 & -1.01092801552 & -9.14081633886 & -10.5289850626 & -10.1910089654 \\
COS & 15759 & 10.4276 & 1.326 & 4.62 & 0.2 & 11.07 & 0.066 & 0.0194 & 42.9405466956 & 44.6442368546 & 1.29744936838 & 43.1858453298 & 44.7323066623 & -1.06665416152 & -9.13015063162 & -10.5183193554 & -10.1803432582 \\
EGS & 21392 & 9.62443 & 1.327 & 10.56 & 0.3 & 10.9 & 0.043 & 0.0489 & 43.1720538248 & 44.4609711474 & 1.11418366114 & 43.2643262466 & 44.8304078083 & -0.968553015524 & -8.51024633886 & -9.89841506261 & -9.56043896543 \\
UDS & 6430 & 10.2329961104 & 1.327 & 5.2800002 & 0.3 & 11.64 & 0.091 & 0.0489 & 43.9120538248 & 45.2009711474 & 1.85418366114 & 43.5151862466 & 45.1439828083 & -0.654978015524 & -8.37881244926 & -9.76698117301 & -9.42900507583 \\
EGS & 19266 & 10.278 & 1.327 & 5.28 & 0.2 & 11.5 & 0.104 & 0.0194 & 43.3705466956 & 45.0742368546 & 1.72744936838 & 43.3316153298 & 44.9145191623 & -0.884441661519 & -8.55055063162 & -9.93871935537 & -9.60074325819 \\
GDS & 18321 & 11.04 & 1.327 & 4.62 & 0.1 & 11.16 & 0.058 & 0.0031 & 42.2341066595 & 44.7413965617 & 1.39460907546 & 42.9463621576 & 44.432952697 & -1.36600812682 & -9.64539092454 & -11.0335596483 & -10.6955835511 \\
GDS & 17259 & 10.88 & 1.329 & 4.62 & 0.1 & 11.64 & 0.131 & 0.0031 & 42.7141066595 & 45.2213965617 & 1.87460907546 & 43.1090821576 & 44.636352697 & -1.16260812682 & -9.00539092454 & -10.3935596483 & -10.0555835511 \\
COS & 27303 & 10.6901 & 1.33 & 4.62 & 0.5 & 11.34 & 0.16 & 0.1475 & 44.091536986 & 44.8534393534 & 1.50665186713 & 43.5760310383 & 45.2200387978 & -0.578922025969 & -9.18344813287 & -10.5716168566 & -10.2336407594 \\
EGS & 20556 & 10.3103 & 1.33 & 5.28 & 0.06 & 10.87 & 0.048 & 0.000276 & 40.8936540478 & 44.4526250839 & 1.10583759765 & 42.4919487222 & 43.8649359027 & -1.93402492105 & -9.20446240235 & -10.5926311261 & -10.2546550289 \\
EGS & 24096 & 9.61225 & 1.331 & 4.62 & 0.3 & 11.16 & 0.029 & 0.0489 & 43.4320538248 & 44.7209711474 & 1.37418366114 & 43.3524662466 & 44.9405828083 & -0.858378015524 & -8.23806633886 & -9.62623506261 & -9.28825896543 \\
EGS & 5945 & 10.1845 & 1.331 & 4.62 & 0.2 & 11.29 & 0.111 & 0.0194 & 43.1605466956 & 44.8642368546 & 1.51744936838 & 43.2604253298 & 44.8255316623 & -0.973429161519 & -8.66705063162 & -10.0552193554 & -9.71724325819 \\
COS & 29096 & 10.3957 & 1.331 & 5.28 & 0.5 & 11.3 & 0.108 & 0.1475 & 44.051536986 & 44.8134393534 & 1.46665186713 & 43.5624710383 & 45.2030887978 & -0.595872025969 & -8.92904813287 & -10.3172168566 & -9.97924075944 \\
EGS & 6512 & 9.89197 & 1.3316 & 5.28 & 0.2 & 11.08 & 0.026 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.58452063162 & -9.97268935537 & -9.63471325819 \\
